label,longitude,latitude,TypeCode,Priority,APC_Diameter,APC_Depth,APC_Diameter_numeric,elevation,APC_Depth_numeric,morphology_score,themis_tile,themis_quantitative_product_name,Comment,TI_center_pixel,TI_center_mean_3x3,TI_center_median_3x3,TI_surrounding_mean,TI_surrounding_median,TI_surrounding_std,Delta_TI,Local_TI_zscore,valid_surrounding_pixels,thermal_status,pixel_row,pixel_col,raster_file,thermal_rank_score
CC0788,235.9763,-2.88922,sky,0,,,,4462.095413208289,,5.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,tube skylight,111.7677993774414,118.53755866156683,117.91449737548828,119.15690171598185,118.9137077331543,6.3238431418263295,-1.2424043404935645,-0.19646349737491392,1188,ok,1712,33180,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.41250000000000003
CC0273,248.6138,-2.17212,sky,1,,,,6802.667967926399,,4.6,30S240E,THEMIS Thermal Inertia Mosaic Quantitative 30S240E 100mpp,hole in top of cone,116.75708770751953,128.03708987765842,127.90534210205078,131.62880483941998,131.68692016601562,6.375044876486582,-3.7234627373692035,-0.584068474733825,1188,ok,1287,5106,THEMIS_TI_Mosaic_Quant_30S240E_100mpp.tif,0.40833333333333327
CC0249,236.339,-3.49398,sky,1,,,,4738.836814890964,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,Skylight,149.33502197265625,149.97243075900607,149.107666015625,157.82015275152443,158.65113830566406,8.128718520315504,-8.712486735899432,-1.0718155283794069,1188,ok,2071,33395,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.40451388888888895
CC0774,236.1148,-3.14771,sky,0,,,,4560.08645535799,,5.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,tube skylight,129.1184539794922,120.63661024305556,121.8031005859375,124.18628314368252,123.90121459960938,6.393842893588507,-2.383182557745016,-0.3727308595797337,1188,ok,1865,33262,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.4041666666666667
CC0843,249.4994,23.26966,lat,0,,,,2961.06764618569,,3.8,00N240E,THEMIS Thermal Inertia Mosaic Quantitative 00N240E 100mpp,Pit wall lateral candidate near Olympica Fossae,62.99374771118164,68.92225943671332,67.59249114990234,64.65742733181527,64.05484008789062,7.86169730569541,2.935063818087073,0.3733371693108516,1188,ok,3989,5631,THEMIS_TI_Mosaic_Quant_00N240E_100mpp.tif,0.40173611111111107
CC0430,234.2665,-0.12085,sky,1,,,,3506.193585574687,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,skylight,66.78326416015625,59.38220002916124,60.36989974975586,57.89006731245253,57.34754943847656,5.326800095641646,2.4798324373033296,0.4655388587479212,1188,ok,71,32166,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.39861111111111114
CC0390,234.7329,0.49048,sky,1,,,,3608.748927907396,,4.6,00N180E,THEMIS Thermal Inertia Mosaic Quantitative 00N180E 100mpp,skylight,79.23440551757812,85.4957504272461,84.45147705078125,82.92876361435913,83.21545028686523,7.073844074276803,1.5227134364221229,0.21525968348090824,1188,ok,17492,32443,THEMIS_TI_Mosaic_Quant_00N180E_100mpp.tif,0.39861111111111114
APC064,237.4902,-14.00342,APC,1,125,44.0,125.0,9270.284293088876,44.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,APC  in chain,149.0525360107422,151.96412319607205,149.0525360107422,160.17097563695427,159.98912811279297,9.015417603738246,-11.11843962621208,-1.2332695072940176,1188,ok,8300,34077,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.38958333333333334
APC123,236.8814,-11.86816,APC,1,210,57.0,210.0,9959.65834254647,57.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,chain,110.96098327636719,113.76735941569011,114.06283569335938,115.20567689760767,114.95638656616211,5.774767451083805,-1.142841204248299,-0.1979025500037774,1188,ok,7034,33716,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.3888888888888889
APC076,235.4053,0.99561,APC,1,165,114.0,165.0,3779.778273793913,114.0,4.0,00N180E,THEMIS Thermal Inertia Mosaic Quantitative 00N180E 100mpp,"APC, end of pit, inchain 162m",128.06150817871094,128.25585174560547,127.30015563964844,132.30809807054925,131.75482940673828,8.852400138004604,-5.007942430900812,-0.5657157779618442,1188,ok,17192,32841,THEMIS_TI_Mosaic_Quant_00N180E_100mpp.tif,0.3881944444444444
APC107,139.7143,28.58714,APC,1,160,34.0,160.0,-1121.1546703172617,34.0,4.0,00N120E,THEMIS Thermal Inertia Mosaic Quantitative 00N120E 100mpp,in chain - Elysium,152.60162353515625,141.77081298828125,140.3179931640625,150.4891894947399,150.60082244873047,13.039499251960851,-10.17119633067739,-0.7800296724698126,1188,ok,838,11686,THEMIS_TI_Mosaic_Quant_00N120E_100mpp.tif,0.38402777777777775
CC0779,236.0719,-3.04401,sky,0,,,,4535.956203274758,,5.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,tube skylight,116.99424743652344,120.02663675944011,118.33950805664062,120.44768874813812,120.28829193115234,6.404037320103291,-2.1081806914974948,-0.3291955661906561,1188,ok,1804,33236,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.3815972222222222
CC0304,236.3029,-1.41553,sky,0,,,,4256.461743221204,,5.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,Skylight,70.98017883300781,71.08891932169597,70.98017883300781,69.14325965855659,68.901611328125,6.52035086344166,1.836919174451225,0.2817209093379428,1188,ok,839,33373,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.3802083333333333
APC126,239.391,-14.95801,APC,1,125,38.0,125.0,8035.686656625476,38.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,APC,153.22515869140625,138.56056382921008,135.33460998535156,143.93372305761824,144.2427978515625,11.71905465538898,-8.599113072266675,-0.7337719061078355,934,ok,8866,35204,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.3788194444444445
CC0432,234.2064,-0.10571,sky,1,,,,3476.835893965871,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,skylight,58.66456985473633,61.251002841525604,60.44804763793945,58.531855753375226,57.6442756652832,5.635902863309641,1.9161918845642276,0.3399973227073964,1188,ok,62,32131,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.3746527777777778
CC0368,234.6502,0.34631,sky,1,,,,3554.439232236821,,4.6,00N180E,THEMIS Thermal Inertia Mosaic Quantitative 00N180E 100mpp,Small rimless pit,81.23698425292969,77.37188805474176,80.18193054199219,79.24240256479693,79.12705993652344,7.298630717796055,0.9395279771952545,0.12872660825330273,1188,ok,17577,32394,THEMIS_TI_Mosaic_Quant_00N180E_100mpp.tif,0.3663194444444444
CC0167,233.4368,-3.68384,pit,1,,,,3320.506466978278,,3.4,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,pit in trough floor center,102.43295288085938,96.86090766059027,94.18370819091797,94.5277117334231,94.72975540161133,8.106099194473165,-0.3440035425051349,-0.04243761817517365,1188,ok,2183,31675,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.36388888888888893
APC112,147.5129,24.76074,APC,1,100,72.0,100.0,8914.272626013904,72.0,4.0,00N120E,THEMIS Thermal Inertia Mosaic Quantitative 00N120E 100mpp,Good Elysium Type II APC,132.18521118164062,132.55650922987195,132.18521118164062,141.3009933638653,139.98965454101562,11.138903175265593,-9.115782182224677,-0.8183734106304702,1188,ok,3106,16308,THEMIS_TI_Mosaic_Quant_00N120E_100mpp.tif,0.3611111111111111
CC0225,236.9281,-4.07527,sky,1,,,,5126.32389243622,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,Skylight pair (srp?) - Arsia off flank,117.58106994628906,115.04293738471137,116.47587585449219,118.78969114155882,118.61161041259766,6.16872559452006,-2.3138152870666318,-0.3750880553224951,1188,ok,2415,33744,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.36006944444444444
CC0407,235.4607,-3.27222,sky,1,,,,4382.545413507402,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,skylight,86.84076690673828,90.03647698296442,89.62547302246094,89.90333462082577,90.17507553100586,6.354005424511051,-0.2778615983648365,-0.04373014811932086,1188,ok,1939,32874,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.35034722222222225
CC0292,235.5515,0.7771,sky,1,,,,3921.1734401808953,,4.6,00N180E,THEMIS Thermal Inertia Mosaic Quantitative 00N180E 100mpp,Solid looking lava tube skylight,119.73495483398438,124.0641131930881,124.07649993896484,129.71992179279778,129.72962188720703,8.013470441158901,-5.643421853832933,-0.7042419255516448,1188,ok,17322,32928,THEMIS_TI_Mosaic_Quant_00N180E_100mpp.tif,0.3496527777777778
CC0308,236.4658,-1.42175,sky,0,,,,4308.4398638010425,,5.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,Skylight,89.99105834960938,82.19641537136502,79.91133880615234,79.30540335619891,79.36697387695312,7.440317696306276,0.6059354499534351,0.08143945926586575,1188,ok,842,33470,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.34756944444444443
APC134,234.7664,-2.49139,APC,1,100,47.0,100.0,3991.384580088169,47.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,APC,106.1996841430664,108.00850677490234,106.1996841430664,107.85951105753581,108.1720199584961,8.926786507867693,-1.6598269144694058,-0.18593778545129364,1188,ok,1476,32463,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.3458333333333333
CC0733,161.5213,7.27475,lat,0,,,,-2647.702568829406,,3.8,00N120E,THEMIS Thermal Inertia Mosaic Quantitative 00N120E 100mpp,Rim overhang lateral candidate,83.22373962402344,90.5877219306098,90.29408264160156,91.15723918503784,81.88846206665039,33.700595578773466,-0.8631565434362756,-0.025612501162440588,1188,ok,13470,24612,THEMIS_TI_Mosaic_Quant_00N120E_100mpp.tif,0.3451388888888889
CC0387,234.6398,0.97668,sky,1,,,,3488.710786634146,,4.6,00N180E,THEMIS Thermal Inertia Mosaic Quantitative 00N180E 100mpp,skylight,88.116455078125,89.57181294759114,89.34615325927734,89.83622367293746,89.80496978759766,6.702866935212837,-0.4900704136601206,-0.07311355251371394,1188,ok,17204,32388,THEMIS_TI_Mosaic_Quant_00N180E_100mpp.tif,0.34062499999999996
APC125,239.3912,-14.9541,APC,1,137,36.0,137.0,8041.2433159081775,36.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,APC,132.46926879882812,132.78876495361328,131.57754516601562,143.22086685550477,143.3961944580078,11.98888984240134,-11.643321689489142,-0.9711759672951518,949,ok,8863,35204,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.3402777777777778
CC0433,234.2047,-0.10559,sky,1,,,,3476.3389653281256,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,skylight,58.26522445678711,59.94555536905924,59.79459762573242,58.54520438094733,57.6442756652832,5.652783442878368,1.2493932447850895,0.22102266209386306,1188,ok,62,32130,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.33784722222222224
APC003,237.696,-12.47266,APC,1,30,47.0,30.0,10500.439388911564,47.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,APC 40m small deep nochain--big smrp?,81.95529174804688,81.07567935519748,80.6820068359375,80.3770405098244,79.39875793457031,5.487151358262829,0.30496632611310304,0.055578260230396116,1188,ok,7393,34199,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.33715277777777775
CC0804,239.5204,-11.74243,sky,0,,,,11381.32242850867,,5.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,small 30m skylight in old pit chain,108.97244262695312,106.1782718234592,105.58673858642578,107.2041139185228,107.04147720336914,6.0904181906045824,-1.6173753320970121,-0.26556063663937973,1188,ok,6960,35281,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.33472222222222225
APC066,238.7723,-14.06042,APC,1,130,45.0,130.0,9502.960253597295,45.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,APC,108.25669860839844,110.57167392306857,108.77989196777344,111.22559149899466,110.9715690612793,8.991756885885124,-2.445699531221223,-0.27199351164179913,1188,ok,8334,34837,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.33229166666666665
APC090,237.05,-10.59,APC,1,250,69.0,250.0,9430.484000000062,69.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,APC,103.71826171875,107.32291581895616,105.81170654296875,108.318359375,105.51727294921875,14.276845732006029,-2.50665283203125,-0.1755746947949295,1188,ok,6277,33816,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.3246527777777778
CC0480,241.8828,-2.27867,sky,0,,,,6995.788436311002,,5.0,30S240E,THEMIS Thermal Inertia Mosaic Quantitative 30S240E 100mpp,Small fracture skylight,106.73741912841797,113.99995930989583,114.26023864746094,117.65018592860162,117.50714111328125,7.4300266457675095,-3.389947281140678,-0.4562496802177352,1188,ok,1350,1116,THEMIS_TI_Mosaic_Quant_30S240E_100mpp.tif,0.315625
CC0253,248.4829,3.75879,sky,0,,,,5432.76359531329,,5.0,00N240E,THEMIS Thermal Inertia Mosaic Quantitative 00N240E 100mpp,Famous pit-floor cave on Pavonis,104.99066925048828,107.82724083794488,107.31741333007812,109.96200330971868,110.14739227294922,7.257134024782885,-2.644589979640557,-0.36441244857947575,1188,ok,15554,5028,THEMIS_TI_Mosaic_Quant_00N240E_100mpp.tif,0.31319444444444444
APC115,149.9153,23.21488,APC,1,135,74.0,135.0,2037.4096584130791,74.0,4.0,00N120E,THEMIS Thermal Inertia Mosaic Quantitative 00N120E 100mpp,Classic APC ~145m,77.63556671142578,87.28350151909723,86.73979949951172,88.01962141557173,87.84231948852539,8.189824749083972,-1.2798219160600155,-0.15626975610231014,1188,ok,4022,17732,THEMIS_TI_Mosaic_Quant_00N120E_100mpp.tif,0.31180555555555556
CC0863,289.3419,38.19513,pit,0,,,,570.6289726698815,,3.8,30N240E,THEMIS Thermal Inertia Mosaic Quantitative 30N240E 100mpp,Deep dark small pit,121.14027404785156,117.82459937201605,120.56497955322266,129.84603357154512,126.11417770385742,17.10881562217432,-9.281054018322465,-0.5424720344927627,1188,ok,12924,29247,THEMIS_TI_Mosaic_Quant_30N240E_100mpp.tif,0.30868055555555557
CC0801,236.1339,-3.16638,sky,1,,,,4573.089576644511,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,tube skylight,113.1036376953125,120.46557532416449,119.2633056640625,124.33799851542771,124.16525268554688,6.5040908115967175,-5.074692851365214,-0.7802309344016378,1188,ok,1876,33273,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.3038194444444444
CC0344,235.9563,-1.45911,sky,1,,,,4138.314176043674,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,skylight,115.48832702636719,122.7601810031467,121.11278533935547,127.2236987155696,127.19015502929688,6.1971730702410746,-6.110913376214128,-0.9860807995759927,1188,ok,864,33168,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.30277777777777776
CC0420,234.4329,-0.24756,sky,1,,,,3577.8056431674668,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,skylight,103.2453384399414,106.20950232611762,107.04072570800781,110.3510281662347,109.88121795654297,7.932580955048102,-3.310302458226886,-0.41730459190842417,1188,ok,146,32265,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.2965277777777778
APC052,239.64,-1.67,APC,1,110,55.0,110.0,5893.347807999997,55.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,APC,119.44498443603516,118.73668585883246,119.44498443603516,125.13899054350676,125.44322967529297,6.715499826883508,-5.694006107471608,-0.8478901428419888,1188,ok,989,35351,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.2954861111111111
APC104,238.6571,-6.36218,APC,0,130,57.0,130.0,10432.235361462155,57.0,4.4,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,APC,68.47431182861328,69.87764570448134,68.47431182861328,68.60668910633434,66.8651351928711,4.243124922924329,-0.13237727772106211,-0.031198062778182056,1188,ok,3771,34769,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.29409722222222223
CC0806,239.1036,-11.3175,sky,0,,,,12036.115746787094,,5.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,small skylight,70.75511169433594,67.5641114976671,67.95636749267578,68.06176354828908,64.29586029052734,10.456193951631342,-0.10539605561329779,-0.010079772439268329,1188,ok,6708,35034,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.2934027777777778
CC0242,236.2884,-3.37601,sky,1,,,,4688.848817899903,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,Skylight,123.38168334960938,123.58067152235243,123.38168334960938,139.93188016743773,131.60037994384766,18.733321067937624,-16.55019681782835,-0.8834630420205777,1188,ok,2001,33365,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.2892361111111111
CC0439,234.1831,-0.03943,sky,1,,,,3441.378948978293,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,skylight,57.613563537597656,56.574686686197914,56.82292175292969,56.71354603366017,55.981178283691406,5.284072218309543,0.10937571926951506,0.02069913406757072,1188,ok,23,32117,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.28194444444444444
APC086,240.55,-6.708,APC,1,215,161.0,215.0,11152.771583999922,161.0,4.0,30S240E,THEMIS Thermal Inertia Mosaic Quantitative 30S240E 100mpp,APC -- dust mound under rim,110.03238677978516,104.5912348429362,104.83399963378906,109.19639728687427,107.1749496459961,13.541687704093842,-4.36239765308521,-0.32214578776369185,1188,ok,3976,326,THEMIS_TI_Mosaic_Quant_30S240E_100mpp.tif,0.2815972222222222
CC0409,235.3469,-3.20654,sky,1,,,,4329.017474935015,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,skylight,99.72384643554688,94.56109958224826,92.32073211669922,94.40415368898951,94.3492660522461,6.390880642034543,-2.083421572290291,-0.3259991367366598,1188,ok,1900,32807,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.2809027777777778
CC0414,234.2354,0.53979,sky,1,,,,3379.619281718652,,4.6,00N180E,THEMIS Thermal Inertia Mosaic Quantitative 00N180E 100mpp,skylight,110.12068176269531,116.82097964816623,116.08477783203125,121.76397273516415,121.94654083251953,8.22829557879185,-5.679194903132895,-0.6902030741057512,1188,ok,17463,32148,THEMIS_TI_Mosaic_Quant_00N180E_100mpp.tif,0.27881944444444445
CC0796,236.1519,-3.1969,sky,1,,,,4589.008662474458,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,tube skylight,123.52622985839844,119.58756340874567,118.15110778808594,123.784194939867,123.95433807373047,6.195367081521858,-5.633087151781069,-0.9092418702004228,1188,ok,1894,33284,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.27847222222222223
CC0097,238.553,-5.14594,lat,1,,,,7126.785374989165,,3.4,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,"interesting, in hillside",70.62885284423828,67.67198435465495,68.02252197265625,68.4864736582695,68.02922439575195,6.6304023494060695,-0.46395168561325306,-0.06997338338823622,1188,ok,3050,34707,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.278125
APC121,259.3264,25.23291,APC,0,425,185.0,425.0,2182.7129640973462,185.0,4.4,00N240E,THEMIS Thermal Inertia Mosaic Quantitative 00N240E 100mpp,Tractus2,84.44609069824219,82.52501085069444,83.87960815429688,85.9119356617783,84.1653823852539,12.354967064341547,-2.032327507481426,-0.16449477338932414,1188,ok,2826,11456,THEMIS_TI_Mosaic_Quant_00N240E_100mpp.tif,0.278125
CC0241,236.2839,-3.36976,sky,1,,,,4683.269238956417,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,Skylight,120.79997253417969,121.4898681640625,121.61224365234375,137.3225971376053,129.5725555419922,18.40801492656253,-15.71035348526155,-0.8534518006388462,1188,ok,1997,33362,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.27534722222222224
CC0793,235.9332,-2.82233,sky,1,,,,4433.8572465877005,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,tube skylight,115.8658218383789,116.25961812337239,114.92680358886719,119.57706535544861,119.59712982177734,6.15528644636179,-4.650261766581423,-0.7554907163305222,1188,ok,1672,33154,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.27465277777777775
APC060,237.0083,-11.72388,APC,1,120,68.0,120.0,10082.410565250177,68.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,APC,97.76385498046875,98.8993674384223,98.57831573486328,101.41630773833303,101.31180191040039,7.57323156261654,-2.8379920034697506,-0.3747398953808338,1188,ok,6949,33792,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.2743055555555556
APC118,238.131,-12.91895,APC,1,90,30.0,90.0,10480.84075461526,30.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,APC -- Small type II?,102.91747283935547,96.92974768744574,93.57320404052734,95.27582938582809,93.64068984985352,3.1375473179938274,-1.7026253453007456,-0.5426612486562968,1188,ok,7657,34457,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.26979166666666665
APC114,148.7321,24.41968,APC,1,90,20.0,90.0,4066.266486273031,20.0,4.0,00N120E,THEMIS Thermal Inertia Mosaic Quantitative 00N120E 100mpp,~90m - maybe TypeII,99.34545135498047,95.18599446614583,96.66248321533203,100.8625554621019,96.95269775390625,13.901175093048339,-4.200072246769864,-0.3021379285316839,1188,ok,3308,17031,THEMIS_TI_Mosaic_Quant_00N120E_100mpp.tif,0.26493055555555556
CC0415,234.239,0.54199,sky,1,,,,3381.8172171236943,,4.6,00N180E,THEMIS Thermal Inertia Mosaic Quantitative 00N180E 100mpp,skylight,110.89995574951172,115.15417056613498,115.7838363647461,122.26643160296611,122.25119400024414,8.251346297719113,-6.482595238220014,-0.7856409129273816,1188,ok,17461,32150,THEMIS_TI_Mosaic_Quant_00N180E_100mpp.tif,0.2642361111111111
CC0275,242.1466,-2.33789,sky,0,,,,7033.465931195207,,5.0,30S240E,THEMIS Thermal Inertia Mosaic Quantitative 30S240E 100mpp,Trench pit,80.95752716064453,79.01119571261935,79.84418487548828,81.33407667911413,81.2076530456543,6.6330524212014375,-1.4898918036258522,-0.22461631674486143,1188,ok,1385,1272,THEMIS_TI_Mosaic_Quant_30S240E_100mpp.tif,0.2635416666666667
CC0276,242.2905,-2.48511,sky,0,,,,7085.194926787617,,5.0,30S240E,THEMIS Thermal Inertia Mosaic Quantitative 30S240E 100mpp,Trench pit,81.75364685058594,82.52942911783855,81.75364685058594,83.54237872422344,83.28607177734375,6.760863918952199,-1.7887318736375022,-0.2645714948681766,1188,ok,1473,1358,THEMIS_TI_Mosaic_Quant_30S240E_100mpp.tif,0.25763888888888886
APC099,242.5299,-17.46004,APC,0,215,151.0,215.0,6246.219900192177,151.0,4.4,30S240E,THEMIS Thermal Inertia Mosaic Quantitative 30S240E 100mpp,APC,117.69385528564453,119.24759928385417,118.97209167480469,152.1116824872566,123.43023681640625,49.14100700232596,-33.1395908124519,-0.6743775277312352,1188,ok,10349,1499,THEMIS_TI_Mosaic_Quant_30S240E_100mpp.tif,0.2482638888888889
APC068,240.54,-6.713,APC,1,130,93.0,130.0,11172.995372207844,93.0,4.0,30S240E,THEMIS Thermal Inertia Mosaic Quantitative 30S240E 100mpp,"APC Irregular, 128x95",109.22233581542969,108.79003821478949,107.12007141113281,115.65080869398534,109.69538879394531,18.373891133045873,-8.530737282852527,-0.46428582933692236,1188,ok,3979,320,THEMIS_TI_Mosaic_Quant_30S240E_100mpp.tif,0.24618055555555557
APC108,139.9279,28.53275,APC,1,360,105.0,360.0,-844.006299956725,105.0,4.0,00N120E,THEMIS Thermal Inertia Mosaic Quantitative 00N120E 100mpp,in chain - Elysium 3+,111.30118560791016,106.35282050238715,108.11756896972656,118.32416592864476,112.11838150024414,22.685433709908438,-10.206596958918198,-0.4499185287544319,1188,ok,870,11812,THEMIS_TI_Mosaic_Quant_00N120E_100mpp.tif,0.24340277777777775
CC0238,236.2612,-3.30982,sky,1,,,,4651.07367167055,,4.6,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,Skylight,118.10467529296875,116.06223381890192,115.3386001586914,125.56480518174091,122.4187126159668,13.50122310061975,-10.226205023049502,-0.7574280453583562,1188,ok,1961,33349,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.2420138888888889
APC027,235.1852,0.87524,APC,1,65,96.0,65.0,3751.670490362704,96.0,4.0,00N180E,THEMIS Thermal Inertia Mosaic Quantitative 00N180E 100mpp,APC deep nochain,106.4461669921875,106.3861567179362,107.09212493896484,112.04309580382274,112.29902648925781,6.732391810903045,-4.950970864857894,-0.7353955331060564,1188,ok,17264,32711,THEMIS_TI_Mosaic_Quant_00N180E_100mpp.tif,0.24166666666666667
CC0274,242.1563,-2.37024,sky,0,,,,7043.448118785054,,5.0,30S240E,THEMIS Thermal Inertia Mosaic Quantitative 30S240E 100mpp,Line of trench pits,73.64668273925781,81.66191694471571,79.82453155517578,81.69242374664204,81.61434936523438,6.579472634397699,-1.8678921914662538,-0.28389694664901444,1188,ok,1404,1278,THEMIS_TI_Mosaic_Quant_30S240E_100mpp.tif,0.24062499999999998
APC088,236.6821,-17.10645,APC,1,235,75.0,235.0,5701.9253314796215,75.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,APC 324m shallow?,104.69297790527344,105.70999399820964,104.69297790527344,110.13265536529849,109.52574157714844,9.794697808520425,-5.439677460025052,-0.5553696057159688,1188,ok,10139,33598,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.2361111111111111
APC015,243.7466,-6.17554,APC,1,75,66.0,75.0,8301.647090930612,66.0,4.0,30S240E,THEMIS Thermal Inertia Mosaic Quantitative 30S240E 100mpp,"APC - deep, ~ 75x55m",100.16413116455078,99.6890886094835,100.16413116455078,104.52521600948039,104.40824127197266,6.628329715064888,-4.361084844929607,-0.6579462749141342,1188,ok,3660,2221,THEMIS_TI_Mosaic_Quant_30S240E_100mpp.tif,0.23541666666666666
APC117,236.07,-13.94,APC,1,200,84.0,200.0,8069.842592000159,84.0,4.0,30S180E,THEMIS Thermal Inertia Mosaic Quantitative 30S180E 100mpp,"APC, Circe",104.12934112548828,103.4096442328559,102.64089965820312,107.10879578253235,107.2409782409668,6.739488622226459,-4.467896124329229,-0.6629428989010169,1188,ok,8262,33235,THEMIS_TI_Mosaic_Quant_30S180E_100mpp.tif,0.23368055555555556
